code,iso,country,region,EPI.new,HLT.new,AIR.new,PMD.new,HAD.new,OZD.new,H2O.new,USD.new,UWD.new,HMT.new,PBD.new,WMG.new,MSW.new,ECO.new,BDH.new,TBN.new,TBG.new,MPA.new,PAR.new,SHI.new,SPI.new,BHV.new,ECS.new,TCL.new,GRL.new,WTL.new,FSH.new,FSS.new,RMS.new,FGT.new,CCH.new,CDA.new,CHA.new,FGA.new,NDA.new,BCA.new,LCB.new,GIB.new,GHP.new,APE.new,SDA.new,NXA.new,AGR.new,SNM.new,WRS.new,WWT.new,EPI.rgn.mean,EPI.rgn.rank,HLT.rgn.mean,HLT.rgn.rank,AIR.rgn.mean,AIR.rgn.rank,PMD.rgn.mean,PMD.rgn.rank,HAD.rgn.mean,HAD.rgn.rank,OZD.rgn.mean,OZD.rgn.rank,H2O.rgn.mean,H2O.rgn.rank,USD.rgn.mean,USD.rgn.rank,UWD.rgn.mean,UWD.rgn.rank,HMT.rgn.mean,HMT.rgn.rank,PBD.rgn.mean,PBD.rgn.rank,WMG.rgn.mean,WMG.rgn.rank,MSW.rgn.mean,MSW.rgn.rank,ECO.rgn.mean,ECO.rgn.rank,BDH.rgn.mean,BDH.rgn.rank,TBN.rgn.mean,TBN.rgn.rank,TBG.rgn.mean,TBG.rgn.rank,MPA.rgn.mean,MPA.rgn.rank,PAR.rgn.mean,PAR.rgn.rank,SHI.rgn.mean,SHI.rgn.rank,SPI.rgn.mean,SPI.rgn.rank,BHV.rgn.mean,BHV.rgn.rank,ECS.rgn.mean,ECS.rgn.rank,TCL.rgn.mean,TCL.rgn.rank,GRL.rgn.mean,GRL.rgn.rank,WTL.rgn.mean,WTL.rgn.rank,FSH.rgn.mean,FSH.rgn.rank,FSS.rgn.mean,FSS.rgn.rank,RMS.rgn.mean,RMS.rgn.rank,FGT.rgn.mean,FGT.rgn.rank,CCH.rgn.mean,CCH.rgn.rank,CDA.rgn.mean,CDA.rgn.rank,CHA.rgn.mean,CHA.rgn.rank,FGA.rgn.mean,FGA.rgn.rank,NDA.rgn.mean,NDA.rgn.rank,BCA.rgn.mean,BCA.rgn.rank,LCB.rgn.mean,LCB.rgn.rank,GIB.rgn.mean,GIB.rgn.rank,GHP.rgn.mean,GHP.rgn.rank,APE.rgn.mean,APE.rgn.rank,SDA.rgn.mean,SDA.rgn.rank,NXA.rgn.mean,NXA.rgn.rank,AGR.rgn.mean,AGR.rgn.rank,SNM.rgn.mean,SNM.rgn.rank,WRS.rgn.mean,WRS.rgn.rank,WWT.rgn.mean,WWT.rgn.rank
96,BRN,Brunei Darussalam,Asia-Pacific,54.8,74,68.4,63.4,75.8,65,85.6,94.3,79.7,68.4,68.4,42.5,42.5,42,59.2,100,100,1.2,12.7,NA,NA,58.8,34.4,34.4,NA,NA,9.3,NA,12.6,5.5,50.9,44,75.7,89.4,55.8,35.1,54.8,11.1,0,41.8,9.5,74,0,0,6,6,40.768,5,42.42,4,39.04,4,42.032,2,33.148,4,53.212,7,46.22,4,51.132,4,42.944,4,55.392,9,55.392,9,32.656,9,32.656,9,39.676,9,44.852,9,58.272,1,56.856,1,12.48695652,14,15.652,17,62.58888889,25,62.54444444,25,58.192,9,33.82857143,8,32.58095238,8,51.21875,25,45.05,25,28.60434783,22,13.02380952,25,32.40526316,13,37.80909091,18,42.14,8,30.62,6,59.68,6,90.5,8,58.68,13,56.2,22,38.535,5,43.136,21,52.604,25,56.124,20,69.156,24,43.1,4,35.94,25,35.94,25,11.928,7,11.928,7
64,BTN,Bhutan,Southern Asia,39.3,29.8,24.4,30.6,18.6,2.1,31.2,30.8,31.4,43.3,43.3,59.7,59.7,45.7,87.2,100,100,NA,50.7,96.6,98.3,52.3,60.2,56.4,88.1,100,NA,NA,NA,NA,24.7,0,80,NA,74.4,39.8,31.9,44.5,61.1,18.2,31.7,4.7,50.2,50.2,0,0,32.725,1,26.775,3,23.65,3,27.75,3,19.425,3,12.2375,5,30.8125,3,32.875,3,29.4375,3,33.1875,3,33.1875,3,19.55,1,19.55,1,36.7125,1,45.7375,1,47.3,1,53.575,1,7.84,8,19.75,1,88.82857143,2,64.08571429,1,47.7875,3,59.3875,5,58.0125,5,64.3,2,79.12857143,1,20.4,8,15.66,8,18.98,8,32.6,8,32.5625,6,14.4375,6,67.75,2,93.45,8,49.8375,2,40.175,5,56.85714286,5,45.9125,6,77.7,8,31.7,6,36.65,6,26.7375,6,39.25,2,39.25,2,0.825,4,0.825,4
72,BWA,Botswana,Sub-Saharan Africa,40.4,20.2,19.7,17.8,20.8,31.4,20.8,21.9,20.1,39.8,39.8,0.7,0.7,53.8,91.6,100,100,NA,70.7,96,93.4,72.5,66.1,68.9,49.5,34,NA,NA,NA,NA,37.9,10.7,100,NA,100,6.6,84.6,100,30.5,70,95.8,44.2,4.8,4.8,1,1,33.20217391,5,22.73478261,27,28.01086957,42,35.92608696,41,16.07173913,8,36.43478261,27,15.92173913,8,16.70434783,8,15.41304348,9,41.35,24,41.35,24,5.652173913,18,5.652173913,18,40.18695652,3,58.58913043,1,68.97826087,1,71.34347826,1,14.53333333,42,30.38695652,2,84.34878049,6,75.70487805,6,55.5826087,6,40.82608696,9,36.69545455,7,55.23777778,24,63.00227273,41,12.29333333,42,13.74166667,41,13.25862069,42,5.89,40,37.82608696,20,24.81956522,34,54.52826087,1,89.78333333,41,53.02391304,1,42.35652174,45,37.33255814,3,54.18913043,1,75.61086957,44,46.05652174,4,50.15869565,2,41.95217391,23,32.8826087,46,32.8826087,46,1.519565217,10,1.519565217,10
140,CAF,Central African Republic,Sub-Saharan Africa,36.9,12.2,22,36.8,2.8,12.5,0,0,0,24,24,0,0,53.5,84.7,97,97,NA,34.1,98.5,91.7,65.5,50.7,48.6,95.9,42.7,NA,NA,NA,NA,45.4,38.6,72,NA,71.3,61.1,43.7,0,44.7,51.8,55.7,47.9,21.9,21.9,0,0,33.20217391,12,22.73478261,45,28.01086957,37,35.92608696,24,16.07173913,46,36.43478261,46,15.92173913,45,16.70434783,45,15.41304348,45,41.35,45,41.35,45,5.652173913,21,5.652173913,21,40.18695652,4,58.58913043,5,68.97826087,17,71.34347826,17,14.53333333,32,30.38695652,17,84.34878049,1,75.70487805,9,55.5826087,12,40.82608696,11,36.69545455,9,55.23777778,5,63.00227273,35,12.29333333,32,13.74166667,27,13.25862069,31,5.89,13,37.82608696,13,24.81956522,9,54.52826087,14,89.78333333,21,53.02391304,12,42.35652174,7,37.33255814,16,54.18913043,44,75.61086957,41,46.05652174,16,50.15869565,18,41.95217391,15,32.8826087,38,32.8826087,38,1.519565217,22,1.519565217,22
124,CAN,Canada,Global West,71,91.7,94.8,94.8,100,53,88,83.9,90.8,96.6,96.6,84.7,84.7,57.3,60.5,62.8,67.5,27,28.8,81.2,98.2,82.4,30.1,26.7,60.2,61.7,11,5.1,20.8,6.5,65.7,59.9,84.4,91.6,58.3,78.2,62,50.6,2.7,100,100,100,67.3,67.3,67.4,67.4,75.58636364,18,90.97727273,8,88.24090909,7,84.63181818,7,97.51818182,1,53.80909091,10,95.23181818,18,95.64545455,20,94.95909091,18,85.42272727,4,85.42272727,4,89.76818182,17,89.76818182,17,65.32727273,20,77.60909091,22,86.37272727,19,86.87727273,19,76.88421053,17,44.06818182,19,84.485,14,94.855,10,53.78181818,1,36.87727273,13,31.0047619,11,68.93636364,15,52.625,4,12.00526316,11,8.294444444,12,25.48461538,9,6.844444444,5,72.70454545,18,66.88181818,16,92.11363636,19,92.68636364,16,70.34545455,21,89.05454545,18,59.10952381,9,56.75909091,17,21.56363636,21,93.91363636,1,94.71363636,1,93.10909091,1,50.45909091,4,50.45909091,4,77.92727273,16,77.92727273,16
756,CHE,Switzerland,Global West,81.5,95,90.6,87.8,100,46.4,100,100,100,95,95,99,99,72.5,63,44.7,53.3,NA,69.6,85.8,100,52.9,46.4,46.1,65.6,31.6,NA,NA,NA,NA,81.6,76,100,93.1,91.9,100,71.8,62,41.5,100,100,100,47.6,47.6,96.7,96.7,75.58636364,3,90.97727273,5,88.24090909,9,84.63181818,9,97.51818182,1,53.80909091,14,95.23181818,1,95.64545455,1,94.95909091,1,85.42272727,8,85.42272727,8,89.76818182,4,89.76818182,4,65.32727273,5,77.60909091,21,86.37272727,22,86.87727273,22,76.88421053,22,44.06818182,1,84.485,11,94.855,1,53.78181818,10,36.87727273,3,31.0047619,2,68.93636364,13,52.625,20,12.00526316,22,8.294444444,22,25.48461538,20,6.844444444,22,72.70454545,4,66.88181818,5,92.11363636,1,92.68636364,12,70.34545455,2,89.05454545,1,59.10952381,5,56.75909091,9,21.56363636,1,93.91363636,1,94.71363636,1,93.10909091,1,50.45909091,13,50.45909091,13,77.92727273,8,77.92727273,8
152,CHL,Chile,Latin America & Caribbean,55.3,63.4,56.1,53,59.5,62.1,68.1,70.1,66.7,97.8,97.8,65.7,65.7,49.8,65.3,61.2,44.6,100,31.9,88.3,53.1,68.4,27.5,25.2,55.7,41.9,16.6,5.9,19.2,26.1,54.3,43.5,79.8,77.9,100,20,54.9,46.2,39.2,34.6,50.5,18.7,40.2,40.2,71.9,71.9,45.56875,1,46.84375,2,46.85,7,44.2875,8,48,9,65.684375,16,46.953125,2,52.01875,4,43.56875,1,50.76875,1,50.76875,1,42.1625,9,42.1625,9,44.71875,10,58.365625,12,73.253125,22,71.446875,27,31.74333333,1,52.36875,26,62.644,6,67.348,19,52.559375,3,32.60625,22,30.265625,21,59.44193548,16,49.59354839,21,13.41666667,10,9.228,18,15.53448276,6,15.11428571,1,51.653125,18,44.840625,17,65.15625,11,90.15,19,58.128125,1,45.5,24,61.29375,22,39.10625,10,50.79375,25,50.521875,25,55.71875,19,45.303125,25,32.653125,7,32.653125,7,9.68125,1,9.68125,1
156,CHN,China,Asia-Pacific,37.3,41.8,27.1,23.4,33,20.3,59.4,61.1,58.2,37.6,37.6,51.8,51.8,34.4,19,4.6,8.5,1.6,20.2,72.2,10.4,57.6,34.3,32.6,56.1,43.7,18,19.8,28.9,3.3,46.3,38.7,39.3,88.9,57.2,38,35.7,77.3,27.7,58.6,75.8,41.5,49.5,49.5,9.4,9.4,40.768,12,42.42,10,39.04,21,42.032,24,33.148,8,53.212,24,46.22,6,51.132,9,42.944,6,55.392,18,55.392,18,32.656,5,32.656,5,39.676,18,44.852,22,58.272,23,56.856,22,12.48695652,13,15.652,10,62.58888889,7,62.54444444,17,58.192,10,33.82857143,9,32.58095238,11,51.21875,5,45.05,4,28.60434783,12,13.02380952,5,32.40526316,7,37.80909091,20,42.14,10,30.62,9,59.68,22,90.5,10,58.68,12,56.2,20,38.535,12,43.136,3,52.604,18,56.124,10,69.156,13,43.1,11,35.94,10,35.94,10,11.928,5,11.928,5
384,CIV,Cote d'Ivoire,Sub-Saharan Africa,25.8,19.4,20.3,25.9,10.6,36.3,17.2,17.7,16.9,44.9,44.9,2.1,2.1,30.1,62,100,98.1,1,45.1,32.3,95.1,49.6,15.7,11.8,46.3,55.2,16.9,10.2,23.6,NA,20.2,6.6,40.4,NA,42.6,15.2,44.3,43.5,91.7,31.8,40.4,23.3,32,32,0.6,0.6,33.20217391,44,22.73478261,33,28.01086957,40,35.92608696,33,16.07173913,26,36.43478261,20,15.92173913,15,16.70434783,15,15.41304348,15,41.35,16,41.35,16,5.652173913,14,5.652173913,14,40.18695652,44,58.58913043,24,68.97826087,1,71.34347826,16,14.53333333,16,30.38695652,8,84.34878049,40,75.70487805,3,55.5826087,32,40.82608696,41,36.69545455,40,55.23777778,32,63.00227273,27,12.29333333,6,13.74166667,16,13.25862069,4,5.89,24,37.82608696,42,24.81956522,40,54.52826087,28,89.78333333,30,53.02391304,28,42.35652174,40,37.33255814,14,54.18913043,30,75.61086957,12,46.05652174,39,50.15869565,38,41.95217391,38,32.8826087,29,32.8826087,29,1.519565217,11,1.519565217,11
120,CMR,Cameroon,Sub-Saharan Africa,33.6,13.6,16.4,16.4,14.7,29.6,7.7,8.3,7.4,36.1,36.1,10.2,10.2,46.9,48.6,57.5,68,0,27.4,85.3,59.4,63.1,31.5,30.3,47.8,35.8,10.5,NA,8.8,12.5,66.4,50.5,100,100,62.4,77.3,25.9,79.7,80.7,39.8,39.1,40.4,40.4,40.4,0,0,33.20217391,21,22.73478261,44,28.01086957,45,35.92608696,45,16.07173913,16,36.43478261,32,15.92173913,35,16.70434783,34,15.41304348,36,41.35,32,41.35,32,5.652173913,5,5.652173913,5,40.18695652,8,58.58913043,34,68.97826087,30,71.34347826,28,14.53333333,20,30.38695652,27,84.34878049,28,75.70487805,33,55.5826087,14,40.82608696,22,36.69545455,20,55.23777778,27,63.00227273,40,12.29333333,21,13.74166667,26,13.25862069,21,5.89,2,37.82608696,2,24.81956522,3,54.52826087,1,89.78333333,1,53.02391304,17,42.35652174,3,37.33255814,31,54.18913043,11,75.61086957,25,46.05652174,34,50.15869565,39,41.95217391,29,32.8826087,10,32.8826087,10,1.519565217,22,1.519565217,22
180,COD,Dem. Rep. Congo,Sub-Saharan Africa,36.4,22.4,29.9,45.4,9.8,21.7,13.5,13.9,13.2,36.1,36.1,3.5,3.5,45.7,73.3,80.6,79.8,NA,27.7,78,86.2,74,27.7,25.2,49.2,51.5,NA,NA,NA,NA,40.1,25.9,56.9,NA,73.2,42.1,38.7,82,100,47.8,45.4,50.2,31.7,31.7,0,0,33.20217391,13,22.73478261,18,28.01086957,15,35.92608696,12,16.07173913,33,36.43478261,44,15.92173913,23,16.70434783,22,15.41304348,24,41.35,32,41.35,32,5.652173913,12,5.652173913,12,40.18695652,11,58.58913043,12,68.97826087,24,71.34347826,25,14.53333333,34,30.38695652,25,84.34878049,35,75.70487805,17,55.5826087,2,40.82608696,28,36.69545455,25,55.23777778,26,63.00227273,30,12.29333333,34,13.74166667,30,13.25862069,33,5.89,17,37.82608696,16,24.81956522,21,54.52826087,20,89.78333333,23,53.02391304,10,42.35652174,25,37.33255814,20,54.18913043,10,75.61086957,1,46.05652174,23,50.15869565,30,41.95217391,11,32.8826087,30,32.8826087,30,1.519565217,22,1.519565217,22
178,COG,Republic of Congo,Sub-Saharan Africa,30.8,18.1,20,20,18.7,30.1,14.6,14.9,14.4,45.1,45.1,0,0,39.2,71.7,100,100,17.1,27.6,93.3,88.4,73.3,35.8,36.2,28.3,36.2,11.4,NA,11.4,NA,37.1,8.3,100,89.5,58.1,0,32.9,63.5,68.8,0,0,0,34.3,34.3,0.3,0.3,33.20217391,26,22.73478261,36,28.01086957,41,35.92608696,39,16.07173913,11,36.43478261,30,15.92173913,20,16.70434783,20,15.41304348,20,41.35,14,41.35,14,5.652173913,21,5.652173913,21,40.18695652,23,58.58913043,15,68.97826087,1,71.34347826,1,14.53333333,5,30.38695652,26,84.34878049,12,75.70487805,14,55.5826087,4,40.82608696,17,36.69545455,15,55.23777778,43,63.00227273,39,12.29333333,16,13.74166667,29,13.25862069,16,5.89,16,37.82608696,21,24.81956522,37,54.52826087,1,89.78333333,8,53.02391304,21,42.35652174,46,37.33255814,25,54.18913043,14,75.61086957,35,46.05652174,46,50.15869565,44,41.95217391,45,32.8826087,27,32.8826087,27,1.519565217,15,1.519565217,15
170,COL,Colombia,Latin America & Caribbean,52.9,55,49.1,50.1,46,62.5,55.8,64.6,49.9,61.9,61.9,100,100,51.6,76.8,83.3,77.3,100,52.2,68.9,69.3,56.4,36.4,33.3,62,66.6,15.8,17.1,12.6,18.1,55.4,39.1,90.3,81,98.2,25.8,70.5,57.2,57.2,52.5,58.5,46.4,22.3,22.3,25.6,25.6,45.56875,2,46.84375,7,46.85,13,44.2875,9,48,16,65.684375,15,46.953125,5,52.01875,6,43.56875,5,50.76875,9,50.76875,9,42.1625,1,42.1625,1,44.71875,5,58.365625,7,73.253125,15,71.446875,19,31.74333333,1,52.36875,16,62.644,15,67.348,13,52.559375,13,32.60625,11,30.265625,14,59.44193548,12,49.59354839,6,13.41666667,12,9.228,4,15.53448276,19,15.11428571,3,51.653125,14,44.840625,22,65.15625,5,90.15,18,58.128125,3,45.5,23,61.29375,12,39.10625,5,50.79375,15,50.521875,15,55.71875,16,45.303125,15,32.653125,23,32.653125,23,9.68125,5,9.68125,5
174,COM,Comoros,Sub-Saharan Africa,32.1,27.3,37.7,54.7,11.5,60.1,15.2,15,15.3,47.1,47.1,0,0,35.3,36.3,60,60,0.2,14.1,NA,NA,35.6,35.7,32.1,100,NA,18.6,23.8,13.4,NA,41.7,35.3,25,89.5,59.8,53.5,0,28.8,100,44.5,47.4,41.6,37.3,37.3,0.1,0.1,33.20217391,23,22.73478261,10,28.01086957,6,35.92608696,6,16.07173913,22,36.43478261,3,15.92173913,19,16.70434783,19,15.41304348,19,41.35,11,41.35,11,5.652173913,21,5.652173913,21,40.18695652,32,58.58913043,37,68.97826087,29,71.34347826,32,14.53333333,18,30.38695652,38,84.34878049,43,75.70487805,43,55.5826087,44,40.82608696,18,36.69545455,17,55.23777778,1,63.00227273,45,12.29333333,3,13.74166667,3,13.25862069,10,5.89,15,37.82608696,15,24.81956522,12,54.52826087,41,89.78333333,8,53.02391304,20,42.35652174,10,37.33255814,38,54.18913043,39,75.61086957,1,46.05652174,26,50.15869565,28,41.95217391,26,32.8826087,20,32.8826087,20,1.519565217,20,1.519565217,20
132,CPV,Cabo Verde,Sub-Saharan Africa,32.8,30.4,26.5,21.4,30.3,50.9,35.5,37.2,34.4,59.5,59.5,0,0,34.5,14.3,16.9,16.9,0,2.1,NA,NA,45.2,93.7,NA,87.4,100,20.7,10.6,30.8,NA,39.5,30.6,54.7,NA,100,56.4,0,15.2,77.3,35.1,44.7,25.6,16.7,16.7,20.9,20.9,33.20217391,22,22.73478261,4,28.01086957,24,35.92608696,37,16.07173913,6,36.43478261,4,15.92173913,3,16.70434783,4,15.41304348,3,41.35,3,41.35,3,5.652173913,21,5.652173913,21,40.18695652,35,58.58913043,46,68.97826087,43,71.34347826,43,14.53333333,20,30.38695652,46,84.34878049,42,75.70487805,42,55.5826087,40,40.82608696,6,36.69545455,45,55.23777778,6,63.00227273,1,12.29333333,1,13.74166667,15,13.25862069,1,5.89,12,37.82608696,19,24.81956522,16,54.52826087,21,89.78333333,20,53.02391304,1,42.35652174,8,37.33255814,38,54.18913043,43,75.61086957,27,46.05652174,36,50.15869565,33,41.95217391,37,32.8826087,42,32.8826087,42,1.519565217,2,1.519565217,2
188,CRI,Costa Rica,Latin America & Caribbean,52.5,60.5,56.2,57.4,54,61,66.1,82.5,55.2,53.8,53.8,64.8,64.8,47.2,70.1,99,98,23.2,56.2,72.8,88.5,43.4,35.4,34.3,58.3,33.9,10.8,10.4,11,10.9,54.8,43.3,63.4,89.6,45.7,86.5,83.2,45.5,63.3,33.6,55.1,12.1,19.4,19.4,9.7,9.7,45.56875,4,46.84375,4,46.85,6,44.2875,4,48,11,65.684375,17,46.953125,3,52.01875,2,43.56875,4,50.76875,14,50.76875,14,42.1625,10,42.1625,10,44.71875,12,58.365625,10,73.253125,5,71.446875,5,31.74333333,11,52.36875,12,62.644,12,67.348,4,52.559375,26,32.60625,13,30.265625,13,59.44193548,14,49.59354839,26,13.41666667,20,9.228,8,15.53448276,21,15.11428571,5,51.653125,16,44.840625,18,65.15625,17,90.15,13,58.128125,23,45.5,5,61.29375,4,39.10625,13,50.79375,9,50.521875,26,55.71875,17,45.303125,30,32.653125,26,32.653125,26,9.68125,7,9.68125,7
192,CUB,Cuba,Latin America & Caribbean,48.4,50.5,53.9,47.1,63.1,56.3,49.6,55.2,45.9,48.3,48.3,25.9,25.9,47,51.1,58.9,69.3,15.1,33.5,95.7,45,50.1,25.2,21.3,65.5,55.2,10,2.9,17.2,NA,64.2,49,93,89.5,69.5,100,93.5,46.1,48.4,76.1,62.5,89.6,21.4,21.4,3.6,3.6,45.56875,11,46.84375,10,46.85,10,44.2875,12,48,7,65.684375,19,46.953125,12,52.01875,12,43.56875,12,50.76875,19,50.76875,19,42.1625,23,42.1625,23,44.71875,13,58.365625,22,73.253125,24,71.446875,21,31.74333333,13,52.36875,25,62.644,2,67.348,21,52.559375,16,32.60625,25,30.265625,26,59.44193548,9,49.59354839,10,13.41666667,21,9.228,20,15.53448276,12,15.11428571,8,51.653125,4,44.840625,11,65.15625,4,90.15,15,58.128125,11,45.5,1,61.29375,3,39.10625,11,50.79375,18,50.521875,7,55.71875,15,45.303125,2,32.653125,24,32.653125,24,9.68125,12,9.68125,12
196,CYP,Cyprus,Eastern Europe,64.8,81.5,73.1,58.8,97.7,34.2,93.9,97.5,91.6,69.4,69.4,77.5,77.5,53.7,56.5,100,100,0.5,14.6,NA,NA,36.4,38.6,37.7,54.9,38.8,20.2,10.4,30,NA,63.1,59.3,56.5,94.6,76.1,100,43.5,37.9,31.2,91.5,100,83.1,27.7,27.7,50,50,59.91052632,6,58.42631579,1,49.76315789,2,45.43684211,4,55.73684211,1,49.72105263,17,67.51052632,2,74.27894737,1,62.97368421,2,65.34210526,7,65.34210526,7,65.58947368,10,65.58947368,10,60.9,15,70.31578947,16,81.75789474,1,83.18947368,1,57.25,11,36.56315789,18,84.81111111,19,84.26666667,19,46.41578947,19,36.35789474,10,33.95263158,10,60.51578947,13,55.74210526,17,15.63333333,2,11.62857143,3,23.83333333,2,5.745454545,12,67.31052632,15,60.66315789,11,85.72631579,18,89.01052632,2,70.40526316,11,79.11578947,1,58.13157895,18,49.22631579,14,31.62631579,9,92.73684211,11,94.28421053,1,91.22105263,14,53.09473684,17,53.09473684,17,41.73157895,10,41.73157895,10
203,CZE,Czech Republic,Eastern Europe,71,68.3,58.8,49.1,74.5,40.7,76.4,93.5,65,76.4,76.4,89.5,89.5,72.9,85.7,100,100,NA,49.4,87,100,48.9,26.7,24,75.6,26.8,NA,NA,NA,NA,76.3,73.9,84.7,83.5,99.2,97,50.8,60.7,20.4,100,100,100,58.7,58.7,60.8,60.8,59.91052632,2,58.42631579,5,49.76315789,6,45.43684211,7,55.73684211,5,49.72105263,15,67.51052632,3,74.27894737,3,62.97368421,5,65.34210526,5,65.34210526,5,65.58947368,2,65.58947368,2,60.9,3,70.31578947,6,81.75789474,1,83.18947368,1,57.25,13,36.56315789,2,84.81111111,7,84.26666667,1,46.41578947,6,36.35789474,16,33.95263158,15,60.51578947,2,55.74210526,18,15.63333333,13,11.62857143,9,23.83333333,13,5.745454545,13,67.31052632,2,60.66315789,3,85.72631579,12,89.01052632,17,70.40526316,4,79.11578947,5,58.13157895,14,49.22631579,4,31.62631579,18,92.73684211,1,94.28421053,1,91.22105263,1,53.09473684,9,53.09473684,9,41.73157895,6,41.73157895,6
276,DEU,Germany,Global West,77.2,89.6,81.1,70.4,100,46.4,99,100,98.4,90.7,90.7,97.9,97.9,68.9,88.8,100,100,100,56.4,86.1,99.9,45.6,39.7,38.2,65.4,40.2,14,4.9,34.5,0.9,71.5,60.6,100,94.6,82.4,92.1,69.1,52.2,23.2,96,91.9,100,61.9,61.9,97,97,75.58636364,10,90.97727273,14,88.24090909,18,84.63181818,19,97.51818182,1,53.80909091,14,95.23181818,8,95.64545455,1,94.95909091,10,85.42272727,12,85.42272727,12,89.76818182,5,89.76818182,5,65.32727273,7,77.60909091,1,86.37272727,1,86.87727273,1,76.88421053,1,44.06818182,5,84.485,10,94.855,6,53.78181818,12,36.87727273,5,31.0047619,4,68.93636364,14,52.625,16,12.00526316,4,8.294444444,14,25.48461538,4,6.844444444,16,72.70454545,9,66.88181818,14,92.11363636,1,92.68636364,7,70.34545455,4,89.05454545,15,59.10952381,6,56.75909091,15,21.56363636,10,93.91363636,15,94.71363636,20,93.10909091,1,50.45909091,7,50.45909091,7,77.92727273,7,77.92727273,7
262,DJI,Djibouti,Sub-Saharan Africa,28.1,20.1,21.1,16.7,25,38.2,18.3,18.6,18.1,46.2,46.2,0,0,33.4,23,7.8,7.8,1.8,7.6,90.9,32.9,64.3,73.9,NA,47.8,100,6.2,NA,6.2,NA,40.1,23.8,57.6,NA,66.1,64.2,NA,100,74.8,55.5,70,41,15.7,15.7,0,0,33.20217391,35,22.73478261,28,28.01086957,38,35.92608696,44,16.07173913,7,36.43478261,15,15.92173913,13,16.70434783,12,15.41304348,13,41.35,12,41.35,12,5.652173913,21,5.652173913,21,40.18695652,37,58.58913043,42,68.97826087,44,71.34347826,44,14.53333333,14,30.38695652,43,84.34878049,19,75.70487805,39,55.5826087,13,40.82608696,8,36.69545455,46,55.23777778,27,63.00227273,1,12.29333333,29,13.74166667,33,13.25862069,27,5.89,21,37.82608696,16,24.81956522,24,54.52826087,19,89.78333333,27,53.02391304,14,42.35652174,5,37.33255814,44,54.18913043,1,75.61086957,28,46.05652174,11,50.15869565,7,41.95217391,28,32.8826087,43,32.8826087,43,1.519565217,22,1.519565217,22
212,DMA,Dominica,Latin America & Caribbean,44.6,46.8,44.2,38,45.7,100,47.5,53.7,43.3,52.8,52.8,62.4,62.4,43.1,56.3,80.2,85,0.4,75.2,NA,NA,44.3,5.3,0,100,NA,31,NA,31,NA,55.1,51.9,74.5,NA,61.2,42.5,82.5,20.6,63.5,47.3,42.3,52.3,17.8,17.8,1,1,45.56875,20,46.84375,16,46.85,18,44.2875,23,48,17,65.684375,1,46.953125,14,52.01875,13,43.56875,18,50.76875,15,50.76875,15,42.1625,11,42.1625,11,44.71875,20,58.365625,20,73.253125,18,71.446875,12,31.74333333,25,52.36875,5,62.644,26,67.348,26,52.559375,24,32.60625,32,30.265625,32,59.44193548,1,49.59354839,32,13.41666667,1,9.228,26,15.53448276,2,15.11428571,9,51.653125,15,44.840625,7,65.15625,12,90.15,21,58.128125,15,45.5,16,61.29375,5,39.10625,28,50.79375,7,50.521875,16,55.71875,20,45.303125,13,32.653125,27,32.653125,27,9.68125,21,9.68125,21
208,DNK,Denmark,Global West,82.5,91.7,85.5,78.8,100,43.1,97.4,100,95.7,100,100,99.8,99.8,76.4,81.7,85.9,85.9,100,34.9,93.4,100,44.5,30.2,26.2,72.7,60.6,13.2,5.1,30.2,2.8,95,100,100,100,69.7,100,61.9,82.8,31.8,100,100,100,73,73,100,100,75.58636364,1,90.97727273,8,88.24090909,12,84.63181818,14,97.51818182,1,53.80909091,17,95.23181818,12,95.64545455,1,94.95909091,14,85.42272727,1,85.42272727,1,89.76818182,2,89.76818182,2,65.32727273,1,77.60909091,11,86.37272727,14,86.87727273,13,76.88421053,1,44.06818182,17,84.485,3,94.855,1,53.78181818,15,36.87727273,12,31.0047619,12,68.93636364,7,52.625,5,12.00526316,5,8.294444444,12,25.48461538,5,6.844444444,12,72.70454545,1,66.88181818,1,92.11363636,1,92.68636364,1,70.34545455,11,89.05454545,1,59.10952381,10,56.75909091,1,21.56363636,8,93.91363636,1,94.71363636,1,93.10909091,1,50.45909091,1,50.45909091,1,77.92727273,1,77.92727273,1
214,DOM,Dominican Republic,Latin America & Caribbean,46.3,36.1,37.4,34.8,37.8,63.3,38.9,44.7,35.1,30,30,5.7,5.7,53.2,81.6,91.5,99,100,39.6,64.6,87.2,44.1,26.6,23.7,63.4,43,21.8,27.4,16.3,NA,56.1,50.1,59.6,NA,59.8,91,60.6,69.2,59.1,79.3,85.7,72.9,24.2,24.2,5.8,5.8,45.56875,17,46.84375,27,46.85,26,44.2875,25,48,25,65.684375,13,46.953125,28,52.01875,24,43.56875,28,50.76875,29,50.76875,29,42.1625,28,42.1625,28,44.71875,2,58.365625,3,73.253125,9,71.446875,3,31.74333333,1,52.36875,23,62.644,17,67.348,6,52.559375,25,32.60625,23,30.265625,23,59.44193548,11,49.59354839,19,13.41666667,2,9.228,1,15.53448276,13,15.11428571,10,51.653125,12,44.840625,10,65.15625,20,90.15,22,58.128125,18,45.5,3,61.29375,15,39.10625,2,50.79375,14,50.521875,4,55.71875,5,45.303125,6,32.653125,18,32.653125,18,9.68125,11,9.68125,11
